run_code,company_id,date,file_type,taxonomy,balance_sheet_date,companies_house_registered_number,entity_current_legal_name,company_dormant,average_number_employees_during_period,period_start,period_end,tangible_fixed_assets,debtors,cash_bank_in_hand,current_assets,creditors_due_within_one_year,creditors_due_after_one_year,net_current_assets_liabilities,total_assets_less_current_liabilities,net_assets_liabilities_including_pension_asset_liability,called_up_share_capital,profit_loss_account_reserve,shareholder_funds,turnover_gross_operating_revenue,other_operating_income,cost_sales,gross_profit_loss,administrative_expenses,raw_materials_consumables,staff_costs,depreciation_other_amounts_written_off_tangible_intangible_fixed_assets,other_operating_charges_format2,operating_profit_loss,profit_loss_on_ordinary_activities_before_tax,tax_on_profit_or_loss_on_ordinary_activities,profit_loss_for_period,error,zip_url,year
Prod223_4024,15284386,2024-11-30,html,,2024-11-30,15284386,V & D Baker Ltd,False,0,2024-11-30,2024-11-30,,,,,,,-806,-806,-806,,,-806,,,,,,,,,,,,,,,,2024
Prod223_4024,15278809,2024-11-30,html,,2024-11-30,15278809,Ik Refrigerations Ltd,True,0,2024-11-30,2024-11-30,,,,100,,,100,100,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,13719713,2024-11-30,html,,2024-11-30,13719713,Venture Out South Ltd,False,0,2024-11-30,2024-11-30,,,1125,,,,-550,-550,,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,13719296,2024-11-30,html,,2024-11-30,13719296,FAIRMOUNT WORLDWIDE LTD,False,20,2024-11-30,2024-11-30,854625,274990,359613,871502,258769,,612733,1467358,1467358,1,1467357,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15284326,2024-11-30,html,,2024-11-30,15284326,NEXTVIS LTD,True,,2024-11-30,2024-11-30,,,,,,,,,10002,,,10002,,,,,,,,,,,,,,,,2024
Prod223_4024,15284321,2024-11-30,html,,2024-11-30,15284321,Dunning Plant Hire Limited,False,8,2024-11-30,2024-11-30,1548141,248281,158251,407532,,,-1217731,330410,67660,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15284274,2024-11-30,html,,2024-11-30,15284274,Kaya Fashions Limited,False,45,2023-11-14,2024-11-30,,,,,,,,,,,,,,,,,,,,,,,,,-2955,,,2024
Prod223_4024,15283461,2024-11-30,html,,2024-11-30,15283461,Becca Ltd,False,,2024-11-30,2024-11-30,412,11388,117353,,,,47745,48157,48079,,,10,,,,,,,,,,,,,,,,2024
Prod223_4024,15283454,2024-11-30,html,,2024-11-30,15283454,FOXHOLE TECHNOLOGY SOLUTIONS LTD,False,1,2024-11-30,2024-11-30,,,,21917,,,3292,3292,3292,,,3292,,,,,,,,,,,,,,,,2024
Prod223_4024,15283336,2024-11-30,html,,2024-11-30,15283336,DJSURFACING LTD,False,1,2024-11-30,2024-11-30,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,,2024
Prod223_4024,15284608,2024-11-30,html,,2024-11-30,15284608,YORESEL LIMITED,False,0,2024-11-30,2024-11-30,2780,,,,,,2900,120,120,,,120,,,,,,,,,,,,,,,,2024
Prod223_4024,15282724,2024-11-30,html,,2024-11-30,15282724,SUPPLYEDGE LTD,True,,2024-11-30,2024-11-30,,,100,,,,,,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15282663,2024-11-30,html,,2024-11-30,15282663,PRIME APPARELS LIMITED,True,,2024-11-30,2024-11-30,,,,,,,,,2,,,2,,,,,,,,,,,,,,,,2024
Prod223_4024,15282662,2024-11-30,html,,2024-11-30,15282662,Chiltern Gymnastics Limited,False,6,2024-11-30,2024-11-30,11017,2,97,99,5078,,-4979,6038,-3217,,,,,,,,,,,,,,,,,,,2024
Prod223_4024,15282640,2024-11-30,html,,2024-11-30,15282640,ZENTROTEC LTD,False,1,2024-11-30,2024-11-30,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,,2024
Prod223_4024,15282472,2024-11-30,html,,2024-11-30,15282472,YOLK MORTGAGES LTD,True,,2024-11-30,2024-11-30,,,,300,,,300,300,,,,300,,,,,,,,,,,,,,,,2024
Prod223_4024,15282457,2024-11-30,html,,2024-11-30,15282457,BCFM LTD,False,0.02,2024-11-30,2024-11-30,,,9568,,,,6294,,,,,2,,,,,,,,,,,,,,,,2024
Prod223_4024,15282448,2024-11-30,html,,2024-11-30,15282448,IMG CORPORATE FIRM LTD,True,,2024-11-30,2024-11-30,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15282774,2024-11-30,html,,2024-11-30,15282774,Ash Mill Holidays Limited,False,2,2024-11-30,2024-11-30,,,,3454,,,2709,2709,2709,,,2709,,,,,,,,,,,,,,,,2024
Prod223_4024,15282406,2024-11-30,html,,2024-11-30,15282406,GOURMET GAINZ LTD,False,4,2024-11-30,2024-11-30,,,12907,,,,6375,6375,2030,,,2030,,,,,,,,,,,,,,,,2024
Prod223_4024,15282267,2024-11-30,html,,2024-11-30,15282267,SWIFT ACCOUNTANCY AND FINANCE LTD,True,,2024-11-30,2024-11-30,,,100.00,,,,,,100.00,,,100.00,,,,,,,,,,,,,,,,2024
Prod223_4024,15282250,2024-11-30,html,,2024-11-30,15282250,WALTON SHARP CONSULTANCY LTD,False,0,2024-11-30,2024-11-30,5400,,,,,,,5400,5400,,,5400,,,,,,,,,,,,,,,,2024
Prod223_4024,13719184,2024-11-30,html,,2024-11-30,13719184,OAKWELL PROPERTY LIMITED,False,2,2024-11-30,2024-11-30,664452,519,13918,14437,,,-9661,654791,-87232,,,10,,,,,,,,,,,,,,,,2024
Prod223_4024,15282232,2024-11-30,html,,2024-11-30,15282232,ASEK LIMITED,False,0,2024-11-30,2024-11-30,525,,,25570,,,-477,48,,,,48,,,,,,,,,,,,,,,,2024
Prod223_4024,15282171,2024-11-30,html,,2024-11-30,15282171,213HV LTD,False,1,2024-11-30,2024-11-30,9280,,,103,,,-9177,103,-397,,,-397,,,,,,,,,,,,,,,,2024
Prod223_4024,15282305,2024-11-30,html,,2024-11-30,15282305,All Counties Truck Movements Limited,False,1,2024-11-30,2024-11-30,,273656,77437,351093,,,146810,146810,,,,2,,,,,,,,,,,,,,,,2024
Prod223_4024,15283358,2024-11-30,html,,2024-11-30,15283358,SIMPLEBUTCLASSIC LIMITED,False,1,2024-11-30,2024-11-30,18200,,,450,,,450,18651,2349,,,2349,,,,,,,,,,,,,,,,2024
Prod223_4024,15282776,2024-11-30,html,,2024-11-30,15282776,CLEARANCE CLOTHES LIMITED,True,,2024-11-30,2024-11-30,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15282873,2024-11-30,html,,2024-11-30,15282873,YARRA LIMITED,False,1,2024-11-30,2024-11-30,541,,,,,,0,542,542,,,542,,,,,,,,,,,,,,,,2024
Prod223_4024,15283314,2024-11-30,html,,2024-11-30,15283314,AA ANDERSON CONSULTING LTD,True,,2024-11-30,2024-11-30,,,2,,,,,,2,,,2,,,,,,,,,,,,,,,,2024
Prod223_4024,15283284,2024-11-30,html,,2024-11-30,15283284,Nelson Brierley Properties Limited,False,0,2024-11-30,2024-11-30,110707,,2422,2422,45394,,-42972,67735,-3620,-100,-3520,-100,,,,,,,,,,,,,,,,2024
Prod223_4024,15283213,2024-11-30,html,,2024-11-30,15283213,SKEYEWARE LTD,True,,2024-11-30,2024-11-30,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15283186,2024-11-30,html,,2024-11-30,15283186,BALANCE AND BEYOND REFLEXOLOGY LTD,True,,2024-11-30,2024-11-30,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15283141,2024-11-30,html,,2024-11-30,15283141,PURPLE MANGO INTERNATIONAL LIMITED,False,1,2024-11-30,2024-11-30,547,,,23223,,,17608,18155,18155,,,18155,,,,,,,,,,,,,,,,2024
Prod223_4024,13719213,2024-11-30,html,,2024-11-30,13719213,EXCHANGE PRS 038 LIMITED,False,0,2024-11-30,2024-11-30,211088,,,5621,,,5537,216626,1460,,,1460,,,,,,,,,,,,,,,,2024
Prod223_4024,15283100,2024-11-30,html,,2024-11-30,15283100,Stupidly Ltd,True,,2024-11-30,2024-11-30,,,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15282819,2024-11-30,html,,2024-11-30,15282819,Russell O'Grady Investments Ltd,False,0,2024-11-30,2024-11-30,,175000,,,,,8898,8898,,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15283048,2024-11-30,html,,2024-11-30,15283048,Dalti Properties Limited,False,1,2024-11-30,2024-11-30,158483,,,2101,,,-154088,4395,4395,,,4395,,,,,,,,,,,,,,,,2024
Prod223_4024,15283021,2024-11-30,html,,2024-11-30,15283021,RIOT GIRL LIMITED,True,,2024-11-30,2024-11-30,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15282991,2024-11-30,html,,2024-11-30,15282991,MAISON POLYMATH LTD,False,0,2024-11-30,2024-11-30,,,,100,,,100,100,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15282984,2024-11-30,html,,2024-11-30,15282984,PL84U LTD,False,0,2024-11-30,2024-11-30,1800,,,1443,,,1443,3243,3243,,,3243,,,,,,,,,,,,,,,,2024
Prod223_4024,15282928,2024-11-30,html,,2024-11-30,15282928,Nestpal Housing Ltd,False,1,2024-11-30,2024-11-30,,,27908,,,,2908,102908,-19398,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15282903,2024-11-30,html,,2024-11-30,15282903,CHAPSTILES LTD,True,,2024-11-30,2024-11-30,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15282879,2024-11-30,html,,2024-11-30,15282879,Slater Hair Limited,False,1,2024-11-30,2024-11-30,,,,582,144,,438,438,,,,108,,,,,,,,,,,,,,,,2024
Prod223_4024,15283096,2024-11-30,html,,2024-11-30,15283096,IDEA MAC LTD,False,0,2024-11-30,2024-11-30,,,,20461,,,15754,15754,15754,,,15754,,,,,,,,,,,,,,,,2024
Prod223_4024,15284610,2024-11-30,html,,2024-11-30,15284610,SJ CONSULTANCIES LTD,False,1,2024-11-30,2024-11-30,,,,37956,,,1031,1031,,,,1031,,,,,,,,,,,,,,,,2024
Prod223_4024,15284695,2024-11-30,html,,2024-11-30,15284695,AVANTI MAINTENANCE SERVICES LTD,False,1,2024-11-30,2024-11-30,,,,23,,,23,23,23,,,23,,,,,,,,,,,,,,,,2024
Prod223_4024,15282146,2024-11-30,html,,2024-11-30,15282146,DRESS ON HEELS LTD,True,,2024-11-30,2024-11-30,,,100,,,,,,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15286869,2024-11-30,html,,2024-11-30,15286869,116 - 116a Pall Mall Rtm Company Ltd,False,0,2024-11-30,2024-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024
Prod223_4024,15286744,2024-11-30,html,,2024-11-30,15286744,SOAR ENGINEERING LTD,False,1,2024-11-30,2024-11-30,0,0,19573,19573,,,7327,-7327,7327,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,13721867,2024-11-30,html,,2024-11-30,13721867,Rory Hanley Farriery Ltd,False,2,2024-11-30,2024-11-30,16307,14600,1464,16864,,,-11832,4475,3102,3078,24,3078,,,,,,,,,,,,,,,,2024
Prod223_4024,13721582,2024-11-30,html,,2024-11-30,13721582,Tech 4.0 Holdings Ltd,True,,2024-11-30,2024-11-30,1100,,,300,,,-800,300,300,,,300,,,,,,,,,,,,,,,,2024
Prod223_4024,15286872,2024-11-30,html,,2024-11-30,15286872,Omega Hygiene Limited,False,1,2024-11-30,2024-11-30,,,,17158,16020,,,1138,338,,,338,,,,,,,,,,,,,,,,2024
Prod223_4024,15286681,2024-11-30,html,,2024-11-30,15286681,WILKINS AND GILBERT HOLDINGS LIMITED,False,0.03,2024-11-30,2024-11-30,,615,5433,6048,,,-167016,-1138,,,,99,,,,,,,,,,,,,,,,2024
Prod223_4024,15286490,2024-11-30,html,,2024-11-30,15286490,PHOENIX PROPERTIES KENT LTD,False,0,2024-11-30,2024-11-30,399954,4960,3314,8274,,,-7723,392231,-14970,,,2,,,,,,,,,,,,,,,,2024
Prod223_4024,15286427,2024-11-30,html,,2024-11-30,15286427,KHEDKAR LTD,False,2,2024-11-30,2024-11-30,45627,,,55430,,,18696,64323,,,,64323,,,,,,,,,,,,,,,,2024
Prod223_4024,15286351,2024-11-30,html,,2024-11-30,15286351,DIAMOND RETAIL GROUP LIMITED,False,0,2024-11-30,2024-11-30,,,,51754,,,51754,51754,306,,,306,,,,,,,,,,,,,,,,2024
Prod223_4024,15286322,2024-11-30,html,,2024-11-30,15286322,GOOD FORM RECORDINGS LIMITED,True,,2024-11-30,2024-11-30,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15286301,2024-11-30,html,,2024-11-30,15286301,WILTON VILLAGE HOLDINGS LIMITED,False,1,2024-11-30,2024-11-30,2983467,120786,4413,125199,,,82824,3066291,43438,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15286248,2024-11-30,html,,2024-11-30,15286248,MS HOME DEVELOPMENT LTD,False,,2024-11-30,2024-11-30,143570,,397,397,,,-52705,90865,-11659,50,-11709,50,,,,,,,,,,,,,,,,2024
Prod223_4024,15286551,2024-11-30,html,,2024-11-30,15286551,L M LIFESTYLE LIMITED,False,1,2024-11-30,2024-11-30,,,,6,,,389,389,389,,,389,,,,,,,,,,,,,,,,2024
Prod223_4024,15286141,2024-11-30,html,,2024-11-30,15286141,PARKE HOLDINGS LTD,True,,2024-11-30,2024-11-30,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15286893,2024-11-30,html,,2024-11-30,15286893,Bonbon Sale Ltd,False,0,2024-11-30,2024-11-30,,100,,10269651,,,100,,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15286994,2024-11-30,html,,2024-11-30,15286994,CLOOGET LIMITED,False,2,2024-11-30,2024-11-30,,,,2740,,,5807,5807,5807,,,5807,,,,,,,,,,,,,,,,2024
Prod223_4024,15287783,2024-11-30,html,,2024-11-30,15287783,LOVECHILD PRODUCTIONS LTD,True,,2024-11-30,2024-11-30,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15287704,2024-11-30,html,,2024-11-30,15287704,Alessi Residential Limited,False,0,2024-11-30,2024-11-30,,156,14348,14504,,,12017,1913094,883068,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15287701,2024-11-30,html,,2024-11-30,15287701,Swuka Ltd,False,1,2024-11-30,2024-11-30,,,1560,1560,,,1560,1560,-5905,1,-5906,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15287661,2024-11-30,html,,2024-11-30,15287661,MR ANDRE ISMAIL LTD,False,2,2024-11-30,2024-11-30,160,,,171998,,,108396,108556,105592,,,105592,,,,,,,,,,,,,,,,2024
Prod223_4024,15287568,2024-11-30,html,,2024-11-30,15287568,Mulligan & Wright Property Group Ltd,False,1,2024-11-30,2024-11-30,,,,,,,-592,-592,-592,,,-592,,,,,,,,,,,,,,,,2024
Prod223_4024,15287407,2024-11-30,html,,2024-11-30,15287407,FAITHBYU LTD,False,1,2024-11-30,2024-11-30,,,,2607,,,2607,2707,2707,,,2707,,,,,,,,,,,,,,,,2024
Prod223_4024,15286983,2024-11-30,html,,2024-11-30,15286983,UNIQUE ALTERATIONS LTD,False,2,2024-11-30,2024-11-30,574,,3859,,,,331,243,243,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15287329,2024-11-30,html,,2024-11-30,15287329,SPINKS RESIDENTIAL LTD,False,2,2024-11-30,2024-11-30,,,7,,,,-77239,,,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15287208,2024-11-30,html,,2024-11-30,15287208,The Digital Health Assurance Company Ltd,False,1,2024-11-30,2024-11-30,,,,17712,,,8836,8836,8336,,,8336,,,,,,,,,,,,,,,,2024
Prod223_4024,15287127,2024-11-30,html,,2024-11-30,15287127,MR-PUMP CONCRETE LTD,False,1,2024-11-30,2024-11-30,2834,,,17542,,,-1857,977,,,,977,,,,,,,,,,,,,,,,2024
Prod223_4024,15287057,2024-11-30,html,,2024-11-30,15287057,SNIPS SNACK CO LTD,False,0,2024-11-30,2024-11-30,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,,2024
Prod223_4024,13722435,2024-11-30,html,,2024-11-30,13722435,KIIX LTD,False,1,2024-11-30,2024-11-30,,,,216944,82876,,,,134068,,,134068,,,,,,,,,,,,,,,,2024
Prod223_4024,15287055,2024-11-30,html,,2024-11-30,15287055,COOK2ROAM LTD,False,0,2024-11-30,2024-11-30,,,,,,,0,0,0,,,0,,,,,,,,,,,,,,,,2024
Prod223_4024,15287027,2024-11-30,html,,2024-11-30,15287027,Commz Collective Limited,False,1,2024-11-30,2024-11-30,750,7608,10131,17739,,,89,,839,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15287278,2024-11-30,html,,2024-11-30,15287278,ZR AMANA LTD,False,0,2024-11-30,2024-11-30,,,,149967,,,149667,149667,333,,,333,,,,,,,,,,,,,,,,2024
Prod223_4024,15284652,2024-11-30,html,,2024-11-30,15284652,MANNANS RESIDENTIAL LTD,False,0,2024-11-30,2024-11-30,763410,,,22289,,,21482,784892,345,,,345,,,,,,,,,,,,,,,,2024
Prod223_4024,15286055,2024-11-30,html,,2024-11-30,15286055,Inshureai Consulting Ltd,False,1,2024-11-30,2024-11-30,,,,87379,,,41421,41421,41421,,,41421,,,,,,,,,,,,,,,,2024
Prod223_4024,15285228,2024-11-30,html,,2024-11-30,15285228,Wilce Enterprises Ltd,False,0,2024-11-30,2024-11-30,,,,43,,,-27,-27,-27,,,-27,,,,,,,,,,,,,,,,2024
Prod223_4024,15285185,2024-11-30,html,,2024-11-30,15285185,THE ACADEMY BY LOLA LOVES LTD,False,0,2024-11-30,2024-11-30,,,,1651,,,135,135,135,,,135,,,,,,,,,,,,,,,,2024
Prod223_4024,15285173,2024-11-30,html,,2024-11-30,15285173,Rozolution Uk Ltd,False,1,2024-11-30,2024-11-30,115000,,,100,,,-75375,39625,4397,,,4397,,,,,,,,,,,,,,,,2024
Prod223_4024,15285048,2024-11-30,html,,2024-11-30,15285048,R & J TRAINING SERVICES LTD,False,2,2024-11-30,2024-11-30,,16798,1167,17965,,,3795,3795,3795,1,3794,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15284992,2024-11-30,html,,2024-11-30,15284992,CHITTAGONG MISHTI LOZELLS LIMITED,,3,2024-11-30,2024-11-30,,,,1941,,,660,660,660,,,660,,,,,,,,,,,,,,,,2024
Prod223_4024,15284980,2024-11-30,html,,2024-11-30,15284980,NOVA ATHLETICS LTD,False,0,2024-11-30,2024-11-30,,,,1,479,,-478,-478,,,,-478,,,,,,,,,,,,,,,,2024
Prod223_4024,15284967,2024-11-30,html,,2024-11-30,15284967,B&H ENGINEERING LTD,False,9,2024-11-30,2024-11-30,10653,,,53437,,,4844,5809,1481,,,1481,,,,,,,,,,,,,,,,2024
Prod223_4024,15285241,2024-11-30,html,,2024-11-30,15285241,POPPLETONS PROPERTY PROS LIMITED,False,0,2024-11-30,2024-11-30,,,,4300,,,409,409,409,,,409,,,,,,,,,,,,,,,,2024
Prod223_4024,15284898,2024-11-30,html,,2024-11-30,15284898,JELLY AND CREAM LTD,True,,2024-11-30,2024-11-30,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15278763,2024-11-30,html,,2024-11-30,15278763,Make Things Happen Removals Ltd,False,0,2024-11-30,2024-11-30,,,,1648,,,1648,1648,-6252,,,-6252,,,,,,,,,,,,,,,,2024
Prod223_4024,15284883,2024-11-30,html,,2024-11-30,15284883,SHAHS SEVEN SISTERS LTD,False,0,2024-11-30,2024-11-30,700,,,722,,,467,233,233,,,233,,,,,,,,,,,,,,,,2024
Prod223_4024,15278765,2024-11-30,html,,2024-11-30,15278765,GREEN BIRDS BEDFORD LTD,False,0,2024-11-30,2024-11-30,,,,1762,,,485,485,485,,,485,,,,,,,,,,,,,,,,2024
Prod223_4024,13719858,2024-11-30,html,,2024-11-30,13719858,NDF SOLUTIONS LTD,False,0,2023-11-30,2023-11-30,,,,177,33680,,-33503,-33503,-33503,,,-33503,,,,,,,,,,,,,,,,2024
Prod223_4024,15284813,2024-11-30,html,,2024-11-30,15284813,Kane Industries Ltd,False,0,2024-11-30,2024-11-30,,,,294402,,,,,-1050,,,1050,,,,,,,,,,,,,,,,2024
Prod223_4024,15284719,2024-11-30,html,,2024-11-30,15284719,June.Limbu.Properties Ltd,True,0,2024-11-30,2024-11-30,,,100,,,,,,,100,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15284698,2024-11-30,html,,2024-11-30,15284698,THRUBAL LTD,False,0,2024-11-30,2024-11-30,,,,,,,10246,10246,10246,,,10246,,,,,,,,,,,,,,,,2024
Prod223_4024,15278738,2024-11-30,html,,2024-11-30,15278738,Chemo Chique Ltd,False,0,2024-11-30,2024-11-30,,33,71,104,,,-1639,,,,,10,,,,,,,,,,,,,,,,2024
Prod223_4024,15286065,2024-11-30,html,,2024-11-30,15286065,SBN FOR THE KIDS C.I.C.,False,2,2024-11-30,2024-11-30,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,2024
Prod223_4024,15285656,2024-11-30,html,,2024-11-30,15285656,Shligo Signalling Ltd,False,1,2024-11-30,2024-11-30,,,,18859,,,7994,7994,7274,,,7274,,,,,,,,,,,,,,,,2024
Prod223_4024,15278680,2024-11-30,html,,2024-11-30,15278680,META SCIENCE LTD,True,,2024-11-30,2024-11-30,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,13721581,2024-11-30,html,,2024-11-30,13721581,P A T Joinery Ltd,False,1,2024-11-30,2024-11-30,5440,13517,1298,14815,,,-5853,-413,-413,1,-414,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15286042,2024-11-30,html,,2024-11-30,15286042,Charsi Khyber Eats Ltd,False,0,2024-11-30,2024-11-30,,,,,,,-300,-300,-15794,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15286038,2024-11-30,html,,2024-11-30,15286038,Radheshyam Pvt limited,False,1,2024-11-30,2024-11-30,9600,,,91824,,,74001,83601,-10843,,,-10843,,,,,,,,,,,,,,,,2024
Prod223_4024,15285955,2024-11-30,html,,2024-11-30,15285955,No Vacancy Manchester Ltd,False,0,2024-11-30,2024-11-30,,14687,8750,23437,,,-10654,-10654,,,,1,,,,,,,,,,,,,,,,2024
Prod223_4024,15285954,2024-11-30,html,,2024-11-30,15285954,PROSPERACAPITAL LTD,True,,2024-11-30,2024-11-30,,,100,,,,,,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15285933,2024-11-30,html,,2024-11-30,15285933,TRANSFORMD LTD,False,0,2024-11-30,2024-11-30,0,,,966,840,,126,126,126,,,126,,,,,,,,,,,,,,,,2024
Prod223_4024,15278702,2024-11-30,html,,2024-11-30,15278702,HEAT2EAT SELF-STEAMER LTD,False,1,2024-11-30,2024-11-30,,,,9200,,,9200,9200,9200,,,9200,,,,,,,,,,,,,,,,2024
Prod223_4024,13720644,2024-11-30,html,,2024-11-30,13720644,Bespoke Quarter Limited,False,4,2024-11-30,2024-11-30,90754,137558,33539,261187,,,25209,115963,98993,3,98990,3,,,,,,,,,,,,,,,,2024
Prod223_4024,15278611,2024-11-30,html,,2024-11-30,15278611,BERKSHIRE BUILD PROJECTS LIMITED,False,2,2024-11-30,2024-11-30,3196,,,118202,,,104958,108154,6017,,,6017,,,,,,,,,,,,,,,,2024
Prod223_4024,15285755,2024-11-30,html,,2024-11-30,15285755,GVS CARPENTRY LIMITED,False,2,2024-11-30,2024-11-30,,,,7997,4179,,3818,3818,3818,,,3818,,,,,,,,,,,,,,,,2024
Prod223_4024,15278626,2024-11-30,html,,2024-11-30,15278626,BE Properties North West Ltd,False,0,2024-11-30,2024-11-30,211200,,33821,,,,-57898,153302,7638,,,7638,,,,,,,,,,,,,,,,2024
Prod223_4024,15278637,2024-11-30,html,,2024-11-30,15278637,UK CASTSTONE DIRECT LTD,False,2,2024-11-30,2024-11-30,603,,1175,,,,302,301,244,,,2,,,,,,,,,,,,,,,,2024
Prod223_4024,15285733,2024-11-30,html,,2024-11-30,15285733,FOX LAWSON LTD,True,,2024-11-30,2024-11-30,,,100,,,,,,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15285675,2024-11-30,html,,2024-11-30,15285675,DORIN TALAS LIMITED,False,0,2024-11-30,2024-11-30,48,,,,,,0,48,48,,,48,,,,,,,,,,,,,,,,2024
Prod223_4024,13720519,2024-11-30,html,,2024-11-30,13720519,REGEN HEALTH LTD,False,1,2023-11-30,2023-11-30,45,,,2054,,,2054,2099,13244,,,13244,,,,,,,,,,,,,,,,2024
Prod223_4024,15282141,2024-11-30,html,,2024-11-30,15282141,MERK PROPERTIES LIMITED,False,0,2024-11-30,2024-11-30,123400,,,560,,,21,123421,20,,,20,,,,,,,,,,,,,,,,2024
Prod223_4024,15280793,2024-11-30,html,,2024-11-30,15280793,DEEOC LIMITED,False,0,2024-11-30,2024-11-30,,677,10819,11496,,,3061,3061,3061,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15280788,2024-11-30,html,,2024-11-30,15280788,MC BUILDING SERVICES MIDLANDS LTD,False,1,2024-11-30,2024-11-30,7200,,,3100,,,1500,8700,1200,,,1200,,,,,,,,,,,,,,,,2024
Prod223_4024,15279338,2024-11-30,html,,2024-11-30,15279338,JRP CONSULTANTS LIMITED,False,1,2024-11-30,2024-11-30,,,,100,,,100,100,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15279346,2024-11-30,html,,2024-11-30,15279346,GARU COSMETICS GROUP LTD,False,9,2024-11-30,2024-11-30,50000,,,115000,,,100000,500000,485650,,,485650,,,,,,,,,,,,,,,,2024
Prod223_4024,15279362,2024-11-30,html,,2024-11-30,15279362,Dere Pinar Limited,False,6,2024-11-30,2024-11-30,,,4341,5241,,,-3925,,-3925,,,-3925,,,,,,,,,,,,,,,,2024
Prod223_4024,15279428,2024-11-30,html,,2024-11-30,15279428,Maha Retail Store Limited,False,1,2024-11-30,2024-11-30,,,,42024,,,-3441,-3441,-3566,,,-3566,,,,,,,,,,,,,,,,2024
Prod223_4024,15280779,2024-11-30,html,,2024-11-30,15280779,J Daniels Surveying Ltd,False,1,2024-11-30,2024-11-30,2631,,,8645,,,342,2973,2973,,,2973,,,,,,,,,,,,,,,,2024
Prod223_4024,15280813,2024-11-30,html,,2024-11-30,15280813,SIGMA ED SERVICES LTD,True,,2024-11-30,2024-11-30,,,,,,,,,100,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15280772,2024-11-30,html,,2024-11-30,15280772,Tophamfields Ltd,False,0,2024-11-30,2024-11-30,637,,,7992,,,1392,,2029,,,2029,,,,,,,,,,,,,,,,2024
Prod223_4024,15280678,2024-11-30,html,,2024-11-30,15280678,AIMTREE LIMITED,False,0,2024-11-30,2024-11-30,,,109,,,,-78796,143331,-6669,,,2,,,,,,,,,,,,,,,,2024
Prod223_4024,15280638,2024-11-30,html,,2024-11-30,15280638,MOSAIC OPERATIVE LTD,False,0,2024-11-30,2024-11-30,,,14001,,,,380,380,380,,,100,,,,,,,,,,,,,,,,2024
Prod223_4024,15280619,2024-11-30,html,,2024-11-30,15280619,Global Talent Development Centre Ltd,False,1,2024-11-30,2024-11-30,,,,4122,,,-689,-689,-689,,,-689,,,,,,,,,,,,,,,,2024
Prod223_4024,15280609,2024-11-30,html,,2024-11-30,15280609,Horsfield.Es Ltd,False,2,2024-11-30,2024-11-30,,,,23077,25982,,-2595,-2595,,,,-2595,,,,,,,,,,,,,,,,2024
